Price,Close,High,Low,Open,Volume,SMA_10,SMA_30,RSI,Volatility,MACD
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2020-09-28,112.22058868408203,112.57201075038351,110.09253614818611,112.26940020068739,137672400,0.4220029356878272,0.47654251944271186,0.580232257556466,0.31037149109218715,0.38530363967253
2020-09-29,111.371337890625,112.56226761750044,110.86373228368446,111.82038307255604,99382200,0.4207849287466333,0.476388297326075,0.4958813813915696,0.28197463535182926,0.4008286851483409
2020-09-30,113.05034637451172,114.46579860836158,110.91253722784417,111.07848448876676,142675200,0.4238761253996858,0.4764620590715031,0.5887287110061658,0.3348783567841378,0.42342176577424
2020-10-01,114.00700378417969,114.91484304679045,113.06988058529005,114.8367475849847,116120400,0.4292941639731094,0.47678466218729454,0.6327826230419553,0.3913959870882112,0.447144585259211
2020-10-02,110.32682037353516,112.62082770816717,109.5458882032621,110.19992085085872,144712000,0.43448536987712183,0.47521861152149547,0.5078912961825008,0.3348702109764202,0.4448402092746511
2020-10-05,113.7238998413086,113.87032695294033,110.84419891878447,111.1956210076637,106243800,0.4398781719948359,0.47287326099287197,0.5637341938941482,0.3504437066846858,0.4628343629883128
2020-10-06,110.46349334716797,113.3529580749316,109.5751743278838,112.94296067117382,161498200,0.44101217121301783,0.46908926179135013,0.5648726990707866,0.34667813616545295,0.4582748343859951
2020-10-07,112.33773803710938,112.79653950711614,111.41037130371913,111.88870036047932,96849000,0.44769858459657474,0.4661851373343767,0.6234279948471296,0.24884447039325336,0.4655992525268614
2020-10-08,112.23036193847656,113.62628652852615,111.8594122552234,113.4798594139574,83477200,0.45336860038294946,0.4627423627761559,0.6899084736914788,0.11789188183984492,0.47076515466325997
2020-10-09,114.18270874023438,114.21199267494644,112.18155546219181,112.53297757392214,100506900,0.457308225143245,0.46034634864948554,0.6729251897376531,0.10522651754443832,0.4860156250350892
2020-10-12,121.43566131591797,122.1970734254654,116.43766363228319,117.19907574183063,240226800,0.46523786879339524,0.4602249116011693,0.7418666312421802,0.3416851999170707,0.539449094129531
2020-10-13,118.21428680419922,122.40206058626744,116.7988420703882,122.28491740476053,262330500,0.47112628102504306,0.4578587012351004,0.7713273927156238,0.37630576608910193,0.5620065752687476
2020-10-14,118.30213928222656,120.09828994365729,116.76955145461308,118.11666445068612,150712000,0.47564549079650953,0.45398752906170914,0.7610714417980876,0.40707651477934925,0.5791302824855257
2020-10-15,117.83358001708984,118.31190163855125,115.33458507506343,115.89100215036126,112559200,0.4789382902284187,0.450801789811785,0.7020507867275445,0.425227242305738,0.5886046333038846
2020-10-16,116.18385314941406,118.65357169541609,115.97885816134452,118.3900013910462,115393800,0.48397831374375344,0.4502474855158668,0.6248221280349657,0.3791960699498058,0.585191274586767
2020-10-19,113.21630096435547,117.55049456986758,112.90392658334925,117.10145686264569,120639300,0.4835415208532071,0.44876339519172237,0.5817418601518931,0.3834802607949457,0.5641477554984843
2020-10-20,114.7098388671875,116.14481121078373,112.87463289955475,113.43104998711324,124423700,0.4871955351116338,0.4501610671875137,0.5785755754957345,0.32494979489061665,0.5551634039801415
2020-10-21,114.0850830078125,115.88123368813292,113.67508561548537,113.88984438108717,89946000,0.4886991394243866,0.4500269619105389,0.5499710193406303,0.30114534283321753,0.5435583884918244
2020-10-22,112.99179077148438,115.2272232061606,111.85942886147818,114.65127845604545,101988000,0.489354355020826,0.4507004719322777,0.6015517047154321,0.2873607556841778,0.5273403199253743
2020-10-23,112.2987060546875,113.77272626234561,111.55681405348567,113.61653533679018,82572600,0.4877331556522285,0.4516064284610729,0.5173292833980058,0.3142459249096251,0.5099923362421883
2020-10-26,112.30845642089844,113.77271265873236,110.19016006999519,111.29323786895584,111850700,0.47987912289188195,0.4515140451881353,0.5945413633787339,0.2446761055305287,0.4959950804074427
2020-10-27,113.82151794433594,114.48531441046451,111.81060840617837,112.73796772098498,92276800,0.4760991101792472,0.4518299333741195,0.5861139959723155,0.21046892177796617,0.4934201513640449
2020-10-28,108.55018615722656,112.67939177271371,108.45257057018355,112.30844956291352,143937800,0.4677074765737709,0.4515527742387203,0.4723622279467781,0.25110184362955024,0.4608424818275693
2020-10-29,112.57200622558594,114.14364166793175,109.5263509225896,109.6923056038222,146129200,0.4631798502736314,0.4530368692211578,0.5174732719753588,0.1867716543567005,0.45852546347772005
2020-10-30,106.26594543457031,109.32135711450044,105.15311140685945,108.41351804477931,190272600,0.4546454114172207,0.45363884649081776,0.24650541851576302,0.2717336543369063,0.4206022614344962
2020-11-02,106.17809295654297,108.04258272984217,104.76264829800921,106.50999489603151,122866900,0.44858897717439394,0.45324844424503585,0.28033000542078146,0.3438297191892164,0.3909427123098227
2020-11-03,107.80831146240234,108.83328639019895,106.13906019633995,107.04689938815555,107624400,0.44265015768287697,0.452840168127821,0.32765948964939756,0.3365816326676334,0.3779670845555518
2020-11-04,112.2108383178711,112.83558707769674,109.67279555013029,111.42014229787765,138235500,0.44103735514748754,0.45517359342556907,0.4448483578397562,0.3135000278020132,0.3941396735033849
2020-11-05,116.19361877441406,116.76956346695528,114.08509354419144,115.13935243550637,126387100,0.44379255373426696,0.4583950943932392,0.5487111391082135,0.37167447731209574,0.4305531375347282
2020-11-06,116.06161499023438,116.56031568011555,113.55830105991429,115.6998059462053,114457900,0.4470305669479413,0.46036637465242813,0.6018602879036606,0.42057374108048845,0.45876748491642355
2020-11-09,113.74410247802734,119.28853898482558,113.48008488932169,117.8315370062038,154515300,0.44826595185434404,0.46083148194803336,0.5309116293598725,0.4303092376181921,0.467679178290021
2020-11-10,113.40185546875,114.98597593271168,111.60259823184701,112.99115812331121,138023400,0.44790482893999617,0.4614513703554727,0.5359586720535646,0.4266199014295718,0.4727154675996526
2020-11-11,116.84391021728516,116.98080934195671,113.86145647500585,114.59484784022182,112295000,0.4550416447803548,0.4626094919469085,0.6146176427575204,0.4571041018632493,0.4964016032588571
2020-11-12,116.57008361816406,117.86085180861238,115.94425706888252,116.9710077146568,103162300,0.45848202233086255,0.4633919641074774,0.6227196524427615,0.4887206377062911,0.5130791135135382
2020-11-13,116.61897277832031,117.0198893917862,115.25975511875558,116.79498695166743,81581900,0.4673908851055929,0.4653128695828045,0.6233125815374109,0.42865797394434174,0.5259297116666076
2020-11-16,117.6359634399414,118.31067833952987,115.53357362715566,116.28651871988077,91183000,0.477250474232328,0.46650716748009124,0.6156942126711472,0.3188005959293807,0.5411980081071558
2020-11-17,116.74610137939453,117.99775451631758,116.32562345429308,116.9025617517305,74271000,0.4849415138902037,0.46842515919295236,0.7147057805622012,0.16149802618475165,0.5472302797058713
2020-11-18,115.41622161865234,117.16658292087014,115.38688716304424,115.98337929521392,76322100,0.48769977183919977,0.4693649768558229,0.6121304704401387,0.10367322026068901,0.5434293886924539
2020-11-19,116.01271057128906,116.4234078594296,114.22323422382374,114.98595989049652,74113000,0.48754409888452177,0.47051967460167543,0.8271585904784491,0.10330583623362702,0.5430361364698028
2020-11-20,114.74150085449219,116.13983378749967,114.6926125812959,116.01271532465954,73604300,0.4864081301198485,0.4706902659610058,0.7799684169113044,0.10941662645628361,0.5345859010921021
2020-11-23,111.32879638671875,115.01531411751404,111.23101237342392,114.58505550648638,127959300,0.4843297399242089,0.4676047824997144,0.6364549547957614,0.17586945524966374,0.50761509169615
2020-11-24,112.61956787109375,113.28450962449006,110.09669997199227,111.38747584073998,113874200,0.483656575194078,0.46589679363673875,0.560310848409784,0.19034408704766242,0.4934660602771441
2020-11-25,113.46051025390625,114.1645670214996,112.61955438821877,112.99114404913823,76499200,0.48074513248413797,0.4644187125109652,0.4554871792787664,0.1935642547536911,0.48693923341928147
2020-11-27,114.00811767578125,114.88818872041372,113.6463160788627,113.98856385720809,46691300,0.47854054031448623,0.46325085275736344,0.4802754505140086,0.18795791995798522,0.48477317950874704
2020-11-30,116.41364288330078,118.29112272745515,114.22324227134564,114.37970265524602,169410200,0.47836385229874534,0.46332100432547574,0.6368503748493168,0.18543969480094047,0.4967234389222426
2020-12-01,120.00237274169922,120.73576402805044,117.35238645560318,118.33024150407148,127728200,0.48040016641617433,0.4653926964261229,0.7330589356949333,0.2459904622467768,0.5263956612151885
2020-12-02,120.35438537597656,120.63796419810457,118.21288071326836,119.31785408740221,89004200,0.4835051236340465,0.4671158969459047,0.6636512011508009,0.3108485860562136,0.5510172075924769
2020-12-03,120.2175064086914,121.03890109820081,119.50366891481015,120.78465668744884,78967600,0.4876366675696162,0.46898803940685563,0.669065552423576,0.35921979589614117,0.5685920517160963
2020-12-04,119.54276275634766,120.13925484832707,118.82892538940082,119.8850104827848,78260400,0.4906743056884133,0.47098795885331846,0.6418601869605887,0.3849052885021491,0.5773552741304536
2020-12-07,121.00953674316406,121.81137741548903,119.54275447961056,119.60142338281177,86712000,0.4960680006672036,0.4736472527304688,0.6536401920101951,0.4177594101553881,0.5914194918560319
2020-12-08,121.6256103515625,122.21232935917001,120.36417642191368,121.61583717242658,82225500,0.5049284913801058,0.47649164855061243,0.7028005481213478,0.37854543399855184,0.604588751817503
2020-12-09,119.08319091796875,123.16084482713035,118.32046514623403,121.77229239856497,115089200,0.5104904906717387,0.4780979631746426,0.6573485120474128,0.3069775574258888,0.5987589512999358
2020-12-10,120.51084899902344,121.12690242824526,117.4892806077719,117.83152836820533,81312200,0.5165573635109697,0.4817493850193958,0.6766187642720788,0.23030426887181604,0.6009212234950649
2020-12-11,119.69923400878906,120.04148176635128,117.88042311381089,119.7187878261748,86939800,0.521454614601145,0.48392522724188336,0.6929301894046513,0.10919441458542448,0.5964542215226372
2020-12-14,119.08319091796875,120.61842310120053,118.84850778676781,119.88503178831066,79184500,0.5237517820210462,0.48783815169821854,0.8108492404468961,0.030517333239399924,0.5879679504801538
2020-12-15,125.04808807373047,125.06764935053899,121.38113201845924,121.58648066230148,157243700,0.5280936603915842,0.49359889533698265,0.8796050958044822,0.15504285945069562,0.6142416063069254
2020-12-16,124.97964477539062,125.52724118635251,123.75732602917816,124.58850874495589,98208600,0.5320737330716576,0.498841061460375,0.8665520841089857,0.21704455585182153,0.632783544162469
2020-12-17,125.84993743896484,126.71045462679722,125.20454954809055,126.04550545777673,94359800,0.536920484989794,0.5030048862527167,0.8705634722757937,0.273694292925415,0.6504502748291185
2020-12-18,123.85511016845703,126.2410786072222,123.32706760608566,126.10417951258235,192541500,0.5406312944038771,0.505343831628038,0.7548355809831542,0.26986125581453846,0.6507678046046786
2020-12-21,125.39034271240234,125.46857290305822,120.71619699711728,122.25142905164114,121251600,0.5444010129535168,0.5081917607636578,0.7139858530134754,0.29139098099008104,0.6577717601030607
2020-12-22,128.9595184326172,131.4334903171584,126.77889110285736,128.6954934124312,168904800,0.5507118994727189,0.5128368128756066,0.7746437890580185,0.37504453683357364,0.6816210120221675
2020-12-23,128.05990600585938,129.49733922563573,127.8838843351233,129.2333291008579,88223700,0.5584364345512578,0.5173117091786493,0.7477866364460442,0.3702762041060783,0.6927199694441488
2020-12-24,129.0475311279297,130.50454051249665,128.1968020157988,128.41193131877873,54930100,0.5657823177516754,0.521037302698642,0.7867877799389507,0.37793598378147025,0.7045464280459139
2020-12-28,133.66299438476562,134.29859412859594,130.55340791091808,131.0227890260271,124486200,0.5777982451590238,0.526255527523564,0.8280541601402074,0.4332308956766517,0.7376526213161685
2020-12-29,131.88328552246094,135.71647493804102,131.36502361939029,134.99287186176662,121047300,0.5888128288695389,0.5309155071364268,0.765607606548006,0.35123520465537456,0.7503088466128843
2020-12-30,130.7587432861328,132.97847783004178,130.4458225923307,132.5775537864378,96452100,0.5937268933215956,0.5349217069288684,0.8089490641121171,0.34979129026692335,0.7505631884598858
2020-12-31,129.7515869140625,131.7561927189475,128.80306633693473,131.1108048151708,99116600,0.5978331876711458,0.5388920984206308,0.7579975121007042,0.32483223171884085,0.7417725223735734
2021-01-04,126.54422760009766,130.6512158907849,123.9529101845831,130.56321251590714,143301900,0.5984306299038384,0.5422893218577133,0.6905325388576009,0.3161643388456379,0.7133537477105161
2021-01-05,128.1087646484375,128.8226094660816,125.58589722438096,126.03571704206242,97664900,0.6020909335807276,0.5459820767390121,0.7296816286871872,0.24661804490363604,0.6972986498293301
2021-01-06,123.79644012451172,128.14789930215,123.5813108332451,124.89164039803205,155088000,0.6007193676647564,0.5487464221177584,0.5219159297544522,0.287435118168216,0.6573463766516566
2021-01-07,128.0207977294922,128.71508146898077,125.02856328112361,125.51749086865797,109578200,0.5999115909970951,0.5538422549442353,0.6047565737374709,0.2900240024409657,0.6481758975851827
2021-01-08,129.1257781982422,129.69293598741686,127.34607462660249,129.49735301668466,105158200,0.6008287825375072,0.5588813683913617,0.6086494856982041,0.28762940208423404,0.6453036588603307
2021-01-11,126.12371826171875,127.28736795641814,125.65435209710165,126.32907435173449,100384500,0.5983128181978796,0.5627472673767252,0.5888954436571058,0.3078728619230966,0.6238007810074339
2021-01-12,125.94773864746094,126.81802908121813,124.05069738444573,125.654379136118,91951100,0.5916737789725952,0.566392265435003,0.5588846548547621,0.2483256843043366,0.6041841520538975
2021-01-13,127.99144744873047,128.5390438917467,125.64460128697972,125.90861140857999,88636800,0.5883248212050618,0.5699268060422981,0.5296711045019044,0.19457093093084565,0.5990226052003733
2021-01-14,126.05530548095703,128.0990190744919,125.90861826231031,127.90345103718111,90221800,0.5842774753819984,0.5717746811242467,0.510767319153388,0.1576218647854741,0.5823779917840406
2021-01-15,124.3244857788086,127.33628100990751,124.18758667379879,125.92816740358766,111598500,0.5796074114796028,0.5729866968401406,0.4616173162741976,0.15020083731396508,0.5581060795371355
2021-01-19,124.99918365478516,125.85970067260675,124.12889346026303,124.95028792952158,90757300,0.5782778888160676,0.5744464755314963,0.3665571564034811,0.15994774998296685,0.5419563884831717
2021-01-20,129.106201171875,129.5560210604613,125.70326977271654,125.81083442514691,104319500,0.5791361909163872,0.5773660585348211,0.4947028278464594,0.17657497627446894,0.5520754388313885
2021-01-21,133.8389892578125,136.57698583657466,130.63162652639653,130.83698261117812,120150900,0.5877778847095629,0.5812827096258047,0.6018908624897478,0.2878258705034154,0.5862555954240372
2021-01-22,135.9902801513672,136.75300573508719,132.0299650538176,133.26205678423892,114459400,0.5946356880287991,0.5856680409233631,0.6530574353892524,0.4312987577258643,0.6240649775173093
2021-01-25,139.7550048828125,141.87694798792052,133.5162865440687,139.9016920539313,157611700,0.6037822225437981,0.5919788544694261,0.7663854357331616,0.6211772404487541,0.6735572272394719
2021-01-26,139.9897003173828,141.10445422096296,138.2393318250726,140.41995882769103,98390600,0.615714010925035,0.5979254733278733,0.7520756427629947,0.7267735861053854,0.7113561588773424
2021-01-27,138.91409301757812,141.10449381150278,137.30063807210604,140.2537497289202,140843800,0.6268716624926833,0.6037914990537522,0.8345999730235212,0.7569403565493833,0.7320342738210976
2021-01-28,134.0541229248047,138.84562082531298,133.67276011557627,136.43031805990591,142621100,0.6320886431951129,0.6083619136611306,0.6604093884901001,0.7373059524222816,0.7173191195721929
2021-01-29,129.0377655029297,133.71191168514858,127.3265190787023,132.822059963538,177523800,0.6346550738810044,0.6095799059673418,0.5470912586164899,0.6987241078625821,0.6741433328151374
2021-02-01,131.16949462890625,132.38204043638706,128.0305729028797,130.7881317015279,106239800,0.6405452587044944,0.6114695799151674,0.6338845930895792,0.5962233396651764,0.6502322405576244
2021-02-02,132.0006561279297,133.29141701118044,131.62906644112428,132.72425930217142,83305400,0.6465700817261346,0.6133473076697981,0.649018144666728,0.4734147943051081,0.6342143680732439
2021-02-03,130.9739227294922,132.76339946569158,130.6512287356642,132.75361136470895,89880900,0.6481772710540237,0.6155205808435246,0.5995196429879318,0.44339418004867853,0.6138882445536381
2021-02-04,134.34750366210938,134.357276841014,131.60950655954667,133.28164524703553,84183100,0.6486148517631665,0.6182550758787361,0.6845682155403181,0.4424373952268567,0.6157013062390936
2021-02-05,133.9312744140625,134.57762667448057,133.04989583580434,134.50908231283685,75693800,0.6468430608698388,0.6197728829298631,0.7121555483812763,0.43904131126071005,0.6130640466954547
2021-02-08,134.0782012939453,134.1271700987044,132.12935643271075,133.21639814836522,71297200,0.6419581260103895,0.6216101836859965,0.7055766088979877,0.3758111946925286,0.6102058579577565
2021-02-09,133.19677734375,135.02810861159247,133.04009812460947,133.794160762308,76774200,0.636112761499888,0.6228768900945044,0.6267426546827842,0.274884922776128,0.6012985361266683
2021-02-10,132.58961486816406,134.15652670809476,131.62008648609935,133.65706590073773,73046600,0.6306704975046207,0.6225492024515643,0.5209432283965533,0.1526712287389159,0.5893292016374262
2021-02-11,132.33502197265625,133.5689551830647,131.0031511508519,133.08908479631512,64280000,0.6291911973955715,0.6226871112250271,0.46157387193946653,0.141625791835624,0.5771230219211705
2021-02-12,132.57005310058594,132.7267473071844,130.92480876084792,131.57116115568016,60145100,0.6322307591047753,0.6232400785907651,0.34898255814007567,0.07782883283538597,0.5676836223172106
2021-02-16,130.43511962890625,133.19678338492807,130.0433842053432,132.6875497490638,80576300,0.6315988235478636,0.6234487514979105,0.30509986554341406,0.09425714794952872,0.5469023546400728
2021-02-17,128.1337432861328,129.48520458494897,126.79208471411921,128.53526656232907,97918500,0.6282713141416216,0.6239340082412314,0.28777105023184313,0.1781600183638576,0.5165154979943942
2021-02-18,127.02711486816406,127.31111000008823,124.77468454875732,126.52765402683634,96856700,0.6248750544325206,0.6236037958033168,0.34738622013257636,0.2576102071308406,0.4858138668809451
2021-02-19,127.18382263183594,128.00645980699247,126.13596180036147,127.54617987984906,87668800,0.6187106496510366,0.6246379159559688,0.47894371156851306,0.2870575060028244,0.46247426532488745
2021-02-22,123.39384460449219,127.03690216446014,123.0021166193663,125.36226484125724,103916400,0.6096431070806516,0.6232253723587836,0.2846754549781339,0.38405275643168146,0.4224920761892451
2021-02-23,123.25672149658203,124.08913866398387,115.94122923872163,121.20015923841609,158273000,0.6003311372255322,0.6214336320403749,0.23938691255476163,0.4227378175616102,0.39091472911572633
2021-02-24,122.7573013305664,122.96295686471525,119.70183914139412,122.35578551768266,111039900,0.5913478846798228,0.6204059123827318,0.24848105521071823,0.4431059349615782,0.3642005718704451
2021-02-25,118.48747253417969,123.8443336867004,118.04678320459273,122.10115193451716,148199500,0.5792128784916062,0.6181283982504452,0.0,0.5269936287634782,0.31993734170330423
2021-02-26,118.75188446044922,122.2676260307955,118.69312040778983,120.05436932756292,164560400,0.5675244801006181,0.6153076898517865,0.018792614962575428,0.5414438996258037,0.2884817240629929
2021-03-01,125.14680480957031,125.28390846528883,120.25022432936922,121.19036688497717,116307900,0.5611367156167029,0.6150303373972149,0.3213940551955507,0.43922022063683425,0.30264319289117847
2021-03-02,122.53204345703125,126.05758022008334,122.42431807921778,125.75399459438512,102260900,0.5543360554063366,0.6144831300111554,0.29629317110519415,0.36150068424603965,0.30061608286324504
2021-03-03,119.53533172607422,123.10983731286295,119.31988096888192,122.2284512477988,112966300,0.5469370535370466,0.6128150930007589,0.26694304581782907,0.33816886541195595,0.2837341356956039
2021-03-04,117.64524841308594,121.043476706908,116.16648638094867,119.23174329287419,178155000,0.5388638824689151,0.6093162256036372,0.24966308931149767,0.33825469680068154,0.26176454342655076
2021-03-05,118.90857696533203,119.41782559806704,115.13821090718523,118.47768289716012,153766600,0.5317429674338967,0.6047581810941455,0.28016988292409206,0.2714028656437074,0.25417788085518267
2021-03-08,113.95323181152344,118.49725830929313,113.80633288954938,118.42870647525052,154376600,0.5236192446724868,0.5980305807289888,0.25274129643495713,0.3597977709373229,0.2222156167322275
2021-03-09,118.58540344238281,119.5353414188917,116.33298050634184,116.56801431888738,129525800,0.5195995381518519,0.5915677996802512,0.3885995988306756,0.3372983038219281,0.22660705516165827
2021-03-10,117.49835968017578,119.6430570540703,116.97931582370948,119.17298946729461,111943300,0.5150741768301776,0.5847015102775023,0.3888382225282036,0.31813990348871773,0.22656970382895703
2021-03-11,119.43741607666016,120.66156146216822,118.75189764941183,120.00542132871762,103026500,0.5158916108408014,0.578755555225852,0.42501047320029267,0.31725567349355954,0.24045004235164452
2021-03-12,118.52664184570312,118.66374551985697,116.69532528168106,117.9096753120108,88105100,0.5156977877705855,0.5740152340282597,0.46432445910876313,0.3178632265971153,0.24870205437493442
2021-03-15,121.42540740966797,121.43520266321806,117.92924905121147,118.89877741976048,92403800,0.5124954955651098,0.5716912883573989,0.5192454114397055,0.22948130590541782,0.2743389046638434
2021-03-16,122.97273254394531,124.58860573684278,122.14031528444951,123.10004095769754,115227900,0.5128747120465584,0.5691889323818856,0.5518940116586982,0.24023772652550768,0.3055392032682692
2021-03-17,122.17949676513672,123.25674313985047,119.80954577485848,121.48418312807976,111932600,0.5151500371958702,0.5661906708045433,0.6118055782381524,0.2692372525562166,0.32729457039518467
2021-03-18,118.0369873046875,120.63217688102142,117.83133178723176,120.33837901517603,121229700,0.5154871316430234,0.5622412066954791,0.5375416920819791,0.26639180247909294,0.322158160837765
2021-03-19,117.50813293457031,118.91835046372626,117.20454734432816,117.41999807479239,185549500,0.514282038361658,0.5571003840722076,0.40957525299979225,0.27323525671982124,0.3167742678710946
2021-03-22,120.83781433105469,121.30788935180463,117.77255759358718,117.84110942248937,111912300,0.5202062766439839,0.5531031351903622,0.518390226722408,0.18815101680064883,0.3334278853192999
2021-03-23,120.00540924072266,121.67024380868072,119.61368126250025,120.77906994302474,95467100,0.5214282029826955,0.5488069100563976,0.5574984315262411,0.18315602112448226,0.343243404530892
2021-03-24,117.60608673095703,120.3579705175395,117.58650369314779,120.27962342312225,88530500,0.5215209029708894,0.5440472918787659,0.5478094792804679,0.18130573132770245,0.33858651826951125
2021-03-25,118.09574127197266,119.14361681685605,116.53863204363516,117.06746370748277,98844700,0.5203663810782675,0.5396225164825995,0.5329243726814004,0.19138265709447394,0.33924316593934645
2021-03-26,118.7029037475586,118.96732327901181,116.46026897888558,117.86069130267391,94071200,0.520518055853568,0.5354608228594472,0.6549931029489874,0.18996077899742536,0.34473052288766226
2021-03-29,118.87919616699219,120.0445848677289,118.23285134256643,119.13382047799135,80819200,0.5183270207289319,0.5312811971361954,0.5564810282563075,0.1797299905785485,0.3514644323829325
2021-03-30,117.42001342773438,117.90967152587207,116.40152368701725,117.62566893236145,85671900,0.5135488615499351,0.5273078685905007,0.5464623294599769,0.13408016506435885,0.34970126923518596
2021-03-31,119.62348175048828,120.96514023474477,118.64416549787944,119.13382362418386,118323800,0.511349390201161,0.5247098056497727,0.5534270904313713,0.07698391233029148,0.3623455032490239
2021-04-01,120.45588684082031,121.61148020043322,119.95643351065483,121.10223908828027,75089100,0.513430872584792,0.5227037023189397,0.599359324621279,0.09024505233173391,0.37825574951758034
2021-04-05,123.29590606689453,123.55053036059856,120.52443954027073,121.30789545708805,88651200,0.5184112976232977,0.5215167761708174,0.597942441532126,0.15729369970673465,0.408078705690425
2021-04-06,123.59950256347656,124.50047171699698,123.05108785639284,123.88350517152779,80171300,0.5207877524197866,0.5215795606480588,0.5660793456758872,0.21043224658542387,0.4338885043827956
2021-04-07,125.25455474853516,125.27413778679839,122.55163970119949,123.227370330931,83466700,0.5253046840824778,0.5221894709912266,0.6311770970926454,0.29113804054179987,0.4640250439137779
2021-04-08,127.6636962890625,127.6930745878602,125.86175756128067,126.28285647283667,88844600,0.5339593374915668,0.5236873242429573,0.8295810699343378,0.3782304431898715,0.5015408274462216
2021-04-09,130.2490692138672,130.2882352912627,126.79208383544986,127.11526001089155,106686700,0.5444173733197051,0.5272779739931793,0.8859198510354969,0.4833577114560403,0.5454231152366877
2021-04-12,128.52545166015625,130.10215119503505,127.92806823530955,129.7789750855431,91420000,0.5528697543041303,0.5302617063536855,0.7680452420960839,0.5036724658405747,0.5690350840318006
2021-04-13,131.6494598388672,131.8747133072664,129.20116952027027,129.7006303088981,91266500,0.5638586682587079,0.5322468753143802,0.8476072387038333,0.5499676289730058,0.6043497498468232
2021-04-14,129.2991180419922,132.2076883818472,128.93677582602234,132.14893180014175,87222800,0.5740807327217152,0.5343127678398557,0.84951157913644,0.4712683343863569,0.6169766858538437
2021-04-15,131.718017578125,132.20767563603624,130.87580512079055,131.05208979209115,89347100,0.5844881774656452,0.5380319701814261,0.8717696209181284,0.43152650217569527,0.6390871470691427
2021-04-16,131.3850860595703,131.88453202216365,130.5232828834735,131.52218975184192,84922400,0.5938928407438033,0.5422265490262052,0.8528433316405318,0.3501343298520411,0.6525645083579985
2021-04-19,132.05096435546875,132.66793821028534,130.58199037213484,130.74847229706486,94264200,0.6014266383749629,0.546238734725551,0.8583774273658201,0.3071006197479672,0.6648633348247018
2021-04-20,130.3567657470703,132.72670889913286,129.083651837436,132.22726307120809,94812300,0.6072413173511289,0.5512465025169894,0.8500043872621544,0.20943021049140637,0.6625383173313516
2021-04-21,130.7387237548828,130.98355282558484,128.5842309213411,129.6223037902088,68847100,0.611960488612709,0.5549567399730834,0.8277920418789106,0.11671756648185777,0.6607113755653871
2021-04-22,129.21096801757812,131.37524822022579,128.69193168247196,130.2882067566081,84566500,0.6132919283014961,0.5585324342726316,0.7621282921505315,0.08268533682386112,0.6483228100708878
2021-04-23,131.541748046875,132.3251889861631,129.42642164716978,129.42642164716978,78657500,0.6144042887688927,0.5622277162780515,0.7540635978136391,0.08751815397550508,0.6499707011516848
2021-04-26,131.93348693847656,132.2664508784838,130.79747649743766,132.04121232414715,66905100,0.6173369303642351,0.5663206371879114,0.755484402730318,0.061865668126050904,0.6514558559264764
2021-04-27,131.61032104492188,132.6092278860221,131.33611366786397,132.21749238795275,66015800,0.6173032511192325,0.569429947819487,0.7158062560026572,0.06151338938367848,0.6486889456584043
2021-04-28,130.8170928955078,132.2273109713052,130.32743467158835,131.53198971833896,107760100,0.6186094806129299,0.5718247205109902,0.6380262716089405,0.03824591635513437,0.6399213326629754
2021-04-29,130.71910095214844,134.23485689571066,129.71040662549947,133.6472612939138,151101000,0.6177499048725457,0.5744317413497547,0.5637085553671901,0.036000626084267726,0.6305468603814921
2021-04-30,128.74093627929688,130.79749168566087,128.359003493602,129.05430974652202,109839500,0.6154745928535439,0.5776995061574398,0.5553996766814284,0.06928928766845752,0.6100008205919226
2021-05-03,129.79856872558594,131.29693633033506,129.10326255880813,129.30891060237565,75135100,0.6135363884120051,0.5814516030372238,0.48220610053695284,0.06113491367325746,0.5983791008138247
2021-05-04,125.20558166503906,128.77029970589498,124.07936647785237,128.47650184085842,137564700,0.6091037533391446,0.5827850208642339,0.419529966696945,0.18605205088302273,0.5614149529484782
2021-05-05,125.45040893554688,127.751792998148,125.32309305002485,126.52764777021792,84000900,0.6045531161708309,0.584447302553245,0.32484628795737996,0.24471668632751314,0.5328135800430831
2021-05-06,127.05647277832031,127.06626055951321,124.5004497567091,125.244732064748,78128300,0.6026991557978829,0.5873323722614309,0.40517188063228904,0.2606990196137543,0.5189114598586493
2021-05-07,127.73335266113281,128.76336920466838,127.01722681860784,128.36117896883368,78973300,0.5994220011302702,0.5902745992285389,0.4056251735252491,0.24866324208914076,0.5113454492905943
2021-05-10,124.43727111816406,127.07610137244308,124.39803103278507,126.9485841924531,88071200,0.59297144750421,0.592025220791894,0.36886458162788555,0.26377092774303046,0.4860023393415044
2021-05-11,123.51514434814453,123.86829011666147,120.43486153557248,121.15097993271154,126142800,0.5860054832568229,0.593440510452986,0.3352506075060861,0.27238687410802853,0.46066018409649306
2021-05-12,120.43486022949219,122.26929474583534,119.92475413891712,121.05288215732537,112172300,0.5770714890688626,0.5943609007036045,0.3082154370459806,0.3358875720451493,0.4232074159589945
2021-05-13,122.593017578125,123.75057376554258,121.8965229842785,122.21043614607242,105861300,0.5700789293786872,0.5952674581522367,0.3014947159739011,0.306069749132989,0.40679168784243613
2021-05-14,125.02586364746094,125.45749712381283,123.45629757565597,123.84869096467756,81918000,0.5668820796866825,0.5966626076822,0.374577718385343,0.2752597446146334,0.4086233284883746
